conflictid,location,sidea,sidea2nd,side b,sidebid,sideb2nd,incomp,terr,year,intensity,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2008,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2009,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2010,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2011,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2012,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2013,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2014,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2015,1,1,3,1964-01-11,2,1998-12-31,5,0,,,530,,,,530,4,17.1
329,Ethiopia,Government of Ethiopia,,ONLF,497,,1,Ogaden,2016,1,1,3,1964-01-11,2,1998-12-31,5,1,2016-12-31,5,530,,,,530,4,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1975,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1976,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1977,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1978,2,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1979,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1980,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1981,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1982,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1983,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1984,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1985,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1986,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1987,1,1,3,1975-12-07,1,1975-12-07,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1988,1,1,3,1975-12-07,1,1975-12-07,1,1,1988-12-31,5,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1992,1,1,3,1975-12-07,1,1992-12-15,2,1,1992-12-15,2,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1997,1,1,3,1975-12-07,1,1997-05-31,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1998,1,1,3,1975-12-07,1,1997-05-31,1,0,,,850,,,,850,3,17.1
330,Indonesia,Government of Indonesia,,Fretilin,290,,1,East Timor,1999,1,1,3,1975-12-07,1,1997-05-31,1,1,1999-09-22,1,850,,,,850,3,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1975,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,Government of Algeria,1,Western Sahara,1976,1,0,4,1975-09-01,1,1975-11-04,1,0,,,600,,,615,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1977,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1978,1,0,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1979,2,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1980,2,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1981,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1982,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1983,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1984,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1985,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1986,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1987,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1988,1,1,3,1975-09-01,1,1975-11-04,1,0,,,600,,,,600,4,17.1
331,Morocco,Government of Morocco,,POLISARIO,563,,1,Western Sahara,1989,1,1,3,1975-09-01,1,1975-11-04,1,1,1989-11-16,1,600,,,,600,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1977,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1978,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1979,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1980,1,0,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1981,2,1,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1982,2,1,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1983,2,1,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1984,2,1,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,498,,2,,1985,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,552,,,541,4,17.1
332,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,,1986,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,"510, 552",,,541,4,17.1
332,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,,1987,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,"510, 552",,,541,4,17.1
332,Mozambique,Government of Mozambique,"Government of Tanzania, Government of Zimbabwe (Rhodesia)",Renamo,498,,2,,1988,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,"510, 552",,,541,4,17.1
332,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,498,,2,,1989,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,552,,,541,4,17.1
332,Mozambique,Government of Mozambique,Government of Zimbabwe (Rhodesia),Renamo,498,,2,,1990,2,1,4,1977-12-31,6,1977-12-31,6,0,,,541,552,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1991,2,1,3,1977-12-31,6,1977-12-31,6,0,,,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,1992,1,1,3,1977-12-31,6,1977-12-31,6,1,1992-10-19,1,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,2013,1,1,3,1977-12-31,6,2013-11-05,1,1,2013-11-05,1,541,,,,541,4,17.1
332,Mozambique,Government of Mozambique,,Renamo,498,,2,,2016,1,1,3,1977-12-31,6,2016-10-30,2,1,2016-10-30,2,541,,,,541,4,17.1
333,Afghanistan,Government of Afghanistan,,PDPA,291,,2,,1978,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,Jam'iyyat-i Islami-yi Afghanistan,292,,2,,1979,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 295, 292, 296",,2,,1980,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1981,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1982,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1983,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Harakat-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 298, 299, 294, 297, 295, 292, 296",,2,,1984,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1985,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1986,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1987,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Harakat-i Inqilab-i Islami-yi Afghanistan , Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Ittihad-i Islami Bara-yi Azadi-yi Afghanistan , Jabha-yi Nijat-i Milli-yi Afghanistan , Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","293, 299, 294, 297, 295, 292, 296",,2,,1988,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,Government of Russia (Soviet Union),"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Mahaz-i Milli-yi Islami-yi Afghanistan ","299, 294, 300, 292, 296",,2,,1989,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,365,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan, Military faction (forces of Shahnawaz Tanay)","299, 294, 300, 292, 301",,2,,1990,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Islami-yi Afghanistan - Khalis faction, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","299, 294, 300, 292",,2,,1991,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Jam'iyyat-i Islami-yi Afghanistan","299, 300, 292",,2,,1992,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,,1993,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami","299, 300, 302",,2,,1994,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Hizb-i Islami-yi Afghanistan, Hizb-i Wahdat, Junbish-i Milli-yi Islami, Taleban","299, 300, 302, 303",,2,,1995,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,"Jam'iyyat-i Islami-yi Afghanistan, Taleban, UIFSA","292, 303, 304",,2,,1996,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,UIFSA,304,,2,,1997,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,UIFSA,304,,2,,1998,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,UIFSA,304,,2,,1999,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,UIFSA,304,,2,,2000,2,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,,UIFSA,304,Government of Iran,2,,2001,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,,,630,700,3,17.1
333,Afghanistan,Government of Afghanistan,,Hizb-i Islami-yi Afghanistan,299,,2,,2002,1,1,3,1975-12-31,5,1978-04-27,1,0,,,700,,,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Poland, Government of Rumania, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2003,1,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"900, 390, 220, 260, 325, 210, 920, 385, 290, 360, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2004,1,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"211, 20, 316, 220, 260, 325, 770, 290, 235, 360, 317, 230, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Australia, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Rumania, Government of Slovakia, Government of Spain, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2005,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"900, 211, 20, 390, 220, 260, 325, 210, 385, 770, 290, 360, 317, 230, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2006,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Switzerland, Government of Turkey, Government of United Kingdom, Government of United States of America",Taleban,303,,2,,2007,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 225, 640, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2008,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 305, 373, 211, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 367, 368, 212, 210, 920, 385, 770, 290, 235, 360, 317, 349, 230, 380, 640, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2009,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 900, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 325, 367, 368, 212, 343, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 230, 380, 640, 369, 696, 200, 2",,,700,3,17.1
333,Afghanistan,Government of Afghanistan,"Government of Albania, Government of Armenia, Government of Australia, Government of Austria, Government of Azerbaijan, Government of Belgium, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Canada, Government of Croatia, Government of Czech Republic, Government of Denmark, Government of Estonia, Government of Finland, Government of France, Government of Georgia, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Ireland, Government of Italy, Government of Jordan, Government of Latvia, Government of Lithuania, Government of Luxembourg, Government of Macedonia, FYR, Government of Malaysia, Government of Mongolia, Government of Montenegro, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Portugal, Government of Rumania, Government of Singapore, Government of Slovakia, Government of Slovenia, Government of South Korea, Government of Spain, Government of Sweden, Government of Turkey, Government of Ukraine, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America","Hizb-i Islami-yi Afghanistan, Taleban","299, 303",,2,,2010,2,1,4,1975-12-31,5,1978-04-27,1,0,,,700,"339, 371, 900, 305, 373, 211, 346, 355, 20, 344, 316, 390, 366, 375, 220, 372, 260, 350, 310, 395, 205, 325, 663, 367, 368, 212, 343, 820, 712, 341, 210, 920, 385, 770, 290, 235, 360, 830, 317, 349, 732, 230, 380, 640, 369, 696, 200, 2",,,700,3,17.1
