new_id,old_id,name,type_of_violence
12698,12698,Government of United States of America - Al-Qaida in Yemen,1
12699,12699,Government of Guatemala - Guayo Cano gang,1
12700,12700,"Kolo Ipiwin, Kolo Jigenia, Meki, Under Luni - Kolo Kongu",2
12701,12701,Autodefensas Unidas de Michoacn - Los Caballeros Templarios,2
12702,12702,Los Caballeros Templarios - Tancitaro self-defense group,2
12703,12703,Al-Maraziq - Al-Saida,2
12704,12704,Supporters of CPN-M - Supporters of NC,2
12705,12705,Supporters of CPN-M - Supporters of CPN-UML,2
12706,12706,Supporters of CPN-UML - Supporters of MRJP,2
12707,12707,Government of Nepal - YF,1
12708,12708,Jund al-Sham Organization - Civilians,3
12709,12709,Government of Qatar - Jund al-Sham Organization,1
12710,12710,Government of Kuwait - Peninsula Lions,1
12711,12711,Government of Kuwait - The Brigade of martyr Fawaz al-Oteibi,1
12712,12712,Gulf Cartel - Ramirez Trevio faction - Gulf Cartel - Villareal faction,2
12713,12713,Government of Jordan - Ansar al-Islam,1
12714,12714,"Fulani, Hausa - Yoruba",2
12715,12715,Agege - Odimodi,2
12716,12716,Supporters of Democratic Party Albania - Supporters of Socialist Party Albania,2
12717,12717,Anaguta - Fulani,2
12718,12718,La Mochomera - Sinaloa Cartel,2
12719,12719,Supporters of Ibrahim Idris - Supporters of Abubakar Audu,2
12720,12720,Government of Nepal - JTMM-Prithvi,1
12721,12721,CPN-UML - JTMM-JS,2
12722,12722,Chala - Fulani,2
12723,12723,Supporters of BJP - Civilians,3
12724,12724,Government of Malaysia - Al-Ma'unah,1
12725,12725,Indian (Malaysia) - Malay,2
12726,12726,Deewell - NDV,2
12727,12727,Government of Nigeria - FNDIC,1
12728,12728,NDV - Outlaws,2
12729,12729,"NDSF, PLF - Outlaws",2
12730,12730,Government of Nigeria - Outlaws,1
12731,12731,NDSF - Outlaws,2
12732,12732,Government of Solomon Islands - IFM,1
12733,12733,Government of Solomon Islands - Civilians,3
12734,12734,Government of Solomon Islands - MEF,1
12735,12735,IFM - Civilians,3
12736,12736,Government of Saudi Arabia - al-Qaida,1
12737,12737,Organization of the Free Residents of the Arabian Peninsula - Civilians,3
12738,12738,Generation of Arab Fury - Civilians,3
12739,12739,OPM-AW - OPM-HB,2
12740,12740,Andafo - Lindima Kanosa,2
12741,12741,"Unjamap - Tubiri, Wogia-Tunjup",2
12742,12742,Nen - Sem,2
12743,12743,Forces of Kalisto Geniufaria - GLF,2
12744,12744,Government of Solomon Islands - GLF,1
12745,12745,MEF - Civilians,3
12746,12746,NSCN-K - Pakan Revolutionary Army (PRA),2
12747,12747,Roripa - Yakare,2
12748,12748,Government of India - UTLA,1
12749,12749,Supporters of CPI-Marxist - Supporters of TMC,2
12750,12750,Government of Iraq - Kateb Hezbollah,1
12751,12751,Black Sharks - BRA,2
12752,12752,PNG LNG - Tabu,2
12753,12753,Imawe Bogasi - Pawale,2
12754,12754,PLA - UNLF,2
12755,12755,Marau Eagle Force - Civilians,3
12756,12756,"Black Sharks, BRA - Civilians",3
12757,12757,LCSF - Civilians,3
12758,12758,Government of Solomon Islands - LCSF,1
12759,12759,East Sepik - Watut,2
12760,12760,Biyangai - Watut,2
12761,12761,Supporters of New South Wales Blues - Supporters of the Queensland Maroons,2
12762,12762,BLF - Civilians,3
12763,12763,BKI - Civilians,3
12764,12764,Government of Papua New Guinea - Kingdom of Meekamui,1
12765,12765,Singwa - Sip,2
12766,12766,Al-Qaeda - Estados Unidos,2
12767,12767,RSS - Civilians,3
13767,13767,"IS, Jabhat Fateh al-Sham (Nusra) - PYD",2
13768,13768,Jabhat Fateh al-Sham (Nusra) - PYD,2
13769,13769,"FSA, Jabhat Fateh al-Sham (Nusra), Mish'al at Tammu Brigade - PYD",2
13770,13770,FSA - IS,2
13771,13771,FSA - PYD,2
13772,13772,"FSA, Jabhat Fateh al-Sham (Nusra) - Jabhat al-Akrad",2
13773,13773,Government of Iran - KDP,1
13774,13774,Government of Iran - Al-Haraka al-Islamiya,1
13775,13775,Government of France - FPRC,1
13777,13777,Government of Iran - PKK,1
13778,13778,FPR-BL - RJ,2
13779,13779,anti-Balaka - Muslims (CAR),2
13780,13780,anti-Balaka - MISCA,2
13781,13781,FPRC - Bororo,2
13782,13782,Al-Umma - Civilians,3
13783,13783,Ghanbarzehi  - Sarani,2
13784,13784,Government of Indonesia - KMF,1
13785,13785,Hmar - Kuki,2
13786,13786,Dimasa  - Hmar,2
13787,13787,"KRA, Kuki Liberation Army (KLA) - KNF-Prithvi",2
13788,13788,Batak Protestant Church - Anti-Government Faction - Batak Protestant Church - Pro-Government Faction,2
13789,13789,Government of Australia - Government of Indonesia,1
13790,13790,"Abu al Fadhil al 'Abbas brigade, Hezbollah - Ahrar al-Sham, IS, Jabhat Fateh al-Sham (Nusra)",2
13791,13791,IS - Jabhat al-Akrad,2
13792,13792,"Jabhat al-Akrad, PYD - IS, Jabhat Fateh al-Sham (Nusra)",2
13793,13793,al-Tawhid Brigade  - PYD,2
13794,13794,"FSA, IS - PYD",2
13795,13795,"al-Tawhid Brigade , Salahadin Brigade, Yusuf al-Azimi Brigade - PYD",2
13796,13796,"Islamic Kurdish Front, Ahfad al Rasoul Brigade, Ahrar al-Sham, IS, Jabhat Fateh al-Sham (Nusra) - PYD",2
13797,13797,FSA - National Defence Army,2
13798,13798,"Ahrar al-Sham, al-Tawhid Brigade , IS, Jabhat Fateh al-Sham (Nusra) - PYD",2
13799,13799,Azadi - PYD,2
13800,13800,Ahrar al-Sham - PYD,2
13801,13801,IS - PYD,2
13802,13802,Kurdish Union Party - PYD,2
13803,13803,PYD - Sharabiyin tribe,2
13804,13804,al-Tawhid Brigade  - PKK,2
13805,13805,PYD - Supporters of Azadi,2
13806,13806,Ahrar al-Sham - IS,2
13807,13807,Ghuraba al-Sham - IS,2
13808,13808,Ghuraba al-Sham - Judicial Council,2
13809,13809,FSA - al-Tawhid Brigade,2
13810,13810,al-Qa'qa Regiment - FSA,2
13811,13811,Abu Wa'el Brigade - IS,2
13812,13812,Ahfad al Rasoul Brigade - IS,2
13813,13813,IS - Jabhat Fateh al-Sham (Nusra),2
13814,13814,FSA - Islamic Front,2
13815,13815,"al-Farouq Battalions, Nasr Battalion - IS",2
13816,13816,FSA - Jabhat Fateh al-Sham (Nusra),2
13817,13817,Jabhat Fateh al-Sham (Nusra) - Popular Committees,2
13818,13818,Damascus Capital of the Umayyad Brigade - National Defence Army,2
13819,13819,National Defence Army - Omar al-Farouq Brigade,2
13821,13821,Government of Syria - PYD,1
13822,13822,Black Cobras - Hells Angels,2
13823,13823,Government of Germany - RAF,1
13824,13824,East Berlin's squatter movement - Neo-Nazis,2
13825,13825,Ndrangheta - Pelle Romeo clan - Ndrangheta - Strangio-Nirta clan,2
13826,13826,RAF - Civilians,3
13827,13827,Government of France - Cuncolta Naziunalista,1
13828,13828,Government of France - FLNC Corsica,1
13829,13829,Government of France - FLNKS,1
13830,13830,ANC Corsica - Cuncolta Naziunalista,2
13831,13831,Cuncolta Naziunalista - MPA Corsica,2
13833,13833,ARB - Civilians,3
13834,13834,Government of Greece - May First,1
13835,13835,Government of Greece - November 17,1
13836,13836,Government of Greece - Rebel Sect,1
13837,13837,Supporters of AEK - Supporters of Olympiakos,2
13838,13838,November 17 - Civilians,3
13839,13839,Revolutionary Nucleus - Civilians,3
13840,13840,Carbonaro-Dominante Mafia family - Civilians,3
13841,13841,Red Brigades - Civilians,3
13842,13842,Camorra - Civilians,3
13843,13843,Government of Argentina - Seineldin faction,1
13844,13844,Government of Argentina - MTP,1
13845,13845,Al-Badir Shi'i Organization - IS,2
13846,13846,Government of Kyrgyzstan - IMU,1
13847,13847,Government of Philippines - Seva Brothers,1
13848,13848,Colombian loggers - Huaorani,2
13849,13849,Government of Guyana - Government of Venezuela,1
13850,13850,"Kyrgyz - Russian, Turk",2
13851,13851,Supporters of Interim Government - Supporters of Bakiyev,2
13852,13852,BIFM - MNLF,2
13853,13853,Government of Malaysia - ASG,1
13854,13854,Ata- Manobo tribe - CPP,2
13855,13855,CGT - CTA,2
13856,13856,Matthew's Lane gang - Tel Aviv gang,2
13857,13857,supporters of NDP - Supporters of LNU,2
13858,13858,Government of Jamaica - Civilians,3
13859,13859,Los Rastrojos - Los Urabeos,2
13860,13860,FARC - Los Urabeos,2
13861,13861,Government of Saint Kitts and Nevis - Civilians,3
13862,13862,Government of Saint Lucia - Civilians,3
13863,13863,Government of Colombia - Che Guevara Battalion,1
13864,13864,Government of Colombia - AUC,1
13865,13865,Government of Colombia - ERP,1
13866,13866,Government of Chile - FADLC,1
13869,13869,"AUC - ELN, FARC",2
13870,13870,ELN - FARC,2
13871,13871,Las Aguilas - Rastrojo,2
13872,13872,"ELN, FARC - Civilians",3
13873,13873,Government of Israel - DFLP,1
13874,13874,Government of Israel - PA,1
13875,13875,Government of Israel - Al-Qaida in Palestine,1
13876,13876,Government of Israel - Army of Islam,1
13877,13877,Government of Israel - Imad Mughniyya Brigades,1
13878,13878,Babakarkhel - Kochi,2
13879,13879,Forces of Abdul Ghaffar - Forces of Mohammad Yaqub Barakzai,2
13880,13880,Jaysh al-Moslemin - Civilians,3
13881,13881,Hizb-e Azadi-ye Afghanistan - Junbish-i Milli-yi Islami,2
13882,13882,Government of Israel - Freedom Flotilla Martyrs,1
13883,13883,Government of Paraguay - OCN,1
13884,13884,Government of Israel - Ship to Gaza,1
13885,13885,Arabs (Israel) - Jews (Israel),2
13886,13886,PNA - PRC,2
13887,13887,As-Sindi family - PNA,2
13888,13888,Fatah - PNA,2
13889,13889,Dugmush clan - Hamas,2
13890,13890,Government of Iraq - al-Faruq Brigades,1
13891,442,Government of Iraq - al-Mahdi Army,1
13892,13892,Government of Iraq - Armed Islamic Movement for Al Qaeda - Fallujah Branch,1
13893,13893,Government of Iraq - Fedayeen,1
13894,13894,Abu Taha family - Al-Masri family,2
13895,13895,Hamas - Hillis clan,2
13896,13896,Fatah - Matariyah family,2
13897,13897,Al-Majayda clan - Hamas,2
13898,13898,Government of Indonesia - UNTAET,1
13899,13899,Hamas - Jund Ansar Allah,2
13900,13900,Hamas - PNA,2
13902,13902,Ahrar Al Jalil Brigades - Civilians,3
13903,13903,IS - The Mosul Battalions,2
13904,13904,IS - PKK,2
13905,13905,Government of Honduras - FMLN,1
13906,13906,gang 1 - gang 2,2
13907,13907,FMLN - ARENA,2
13908,13908,Government of Iraq - Green Brigade of the Prophet,1
13909,13909,Kurds (Iraq) - Arab tribes loyal to Saddam Hussein,2
13910,13910,Arabs (Iraq) - Kurds (Iraq),2
13911,13911,Kurds (Iraq) - Turkmen (Iraq),2
13912,13912,Abdul Majid al-Khoei - Jimaat-e-Sadr Thani,2
13913,13913,Jimaat-e-Sadr Thani - Supporters of Ayatollah Ali al-Sistani,2
13914,13914,Ansar al-Islam - KDP,2
13915,13915,Arabs (Iraq) - Turkmen (Iraq),2
13916,13916,Al-Badir Shi'i Organization - SCIRI,2
13917,13917,IS - SCIRI,2
13918,13918,IS - Salvation Movement,2
13919,13919,Jaish Mohammed - Civilians,3
13920,13920,Planning and Follow-up organization - Civilians,3
13921,13921,Abu-Bakr al-Siddiq Salafist Brigades - Civilians,3
13922,13922,Jihadist Martyrs Brigades in Iraq - Civilians,3
13923,13923,Jihadist Earthquake Brigades - Civilians,3
13924,13924,Islamic Movement of Iraqi Mujahideen - Civilians,3
13925,13925,IS - Yazidis (Iraq),2
13926,13926,Ansarallah - Daham tribe,2
13927,13927,Ansarallah - Hashid tribe,2
13928,13928,Ansarallah - Sadiq al-Ahmar tribe,2
13929,13929,Ansarallah - Arhab tribe,2
13930,13930,supporters of Sharif Hassan Sheikh Aden - supporters of Madobe Nunow Mohamed,2
13931,13931,Government of Afghanistan - Lashkar-e-Taiba,1
13932,13932,Al-Qadri tribe - Al-Sharbah tribe,2
13933,13933,Government of Iraq - Abu Bakr al-Seddiq al-Salafiya (Salafist) Brigades,1
13934,13934,Government of Iraq - Al-Jihad Brigades,1
13935,13935,Ansar al-Islam - Saad bin Abi Waqqas Brigade,2
13936,13936,Government of Iraq - Imam Hussein Brigades,1
13937,13937,Government of Iraq - Iraqi Resistance General Command,1
13938,13938,Government of Iraq - Mujahidin Army,1
13939,13939,Government of Iraq - Takfir wa Hijra,1
13940,13940,IS - KDP,2
13941,13941,Al-Hallaf tribe - Al-Karamshah tribe,2
13942,13942,Albu-Mehel tribe - Karabilah tribe,2
13943,13943,al-Mahdi Army - Civilians,3
13944,13944,al-Mahdi Army - SCIRI,2
13945,13945,Brigades of Imam al-Hassan al-Basri - Civilians,3
13946,13946,Islamic Front for Iraqi Resistance-Salah-al-Din al-Ayyubi Brigades - Civilians,3
13947,13947,Baqiyyatallah Movement - Civilians,3
13948,13948,Mansuru Ahl-al-Sunnah - Civilians,3
13949,13949,Government of Panama - FARC,1
13951,13951,Government of Iraq - Al-Rashidin Army,1
13952,13952,Government of Iraq - al-Hasani forces,1
13953,13953,Government of Iraq - Forces of Saddam Shihab,1
13954,13954,al-Mahdi Army - RJF,2
13955,13955,al-Mahdi Army - IS,2
13956,13956,IS - PUK,2
13957,13957,Iraqi Revenge Brigades - Civilians,3
13958,13958,Imam Hussein Brigades - Civilians,3
13959,13959,Swords of Righteousness - Civilians,3
13960,13960,M-20 - Civilians,3
13961,13961,Government of United States of America - M-20,1
13962,13962,'Yandaba' cult group of Dutse Hausa - Dutse-Gwari cult,2
13963,13963,Government of Iraq - Jund al-Sama,1
13964,13964,Government of Iraq - 1920 Revolution Brigades,1
13965,13965,Government of Iraq - Government of Turkey,1
13966,13966,Government of Iraq - League of the Righteous,1
13967,13967,"Government of Poland - Imam Hussein Brigades, Imam Moussa al-Kadhim Brigades",1
13968,13968,Government of Iraq - Leagues of the people of Right,1
13969,13969,Government of Iraq - Forces of Qais al-Khazali,1
13970,13970,al-Mahdi Army - Ansar al-Islam,2
13971,13971,PJAK - PUK,2
13972,13972,Bani-Malik tribe - Furayjat tribe,2
13973,13973,Haria Village (Ambon) - Porto Village (Ambon),2
13974,13974,Government of Iraq - Hamas al-Iraq,1
13975,13975,Government of Iraq - Revenge of God,1
13976,13976,Forces of Haydar Mehdi Khadum Al-Fawadi  - Civilians,3
13977,13977,Turkoman Front - Civilians,3
13978,13978,Ahrar al-Iraq - Civilians,3
13979,13979,Government of Iraq - Government of United States of America,1
13980,13980,Government of Iran - Ansar al-Islam,1
13982,13982,Government of Iraq - The Dirty Squad,1
13983,13983,Government of Iraq - Sahwa,1
13984,13984,Government of Iraq - MKO,1
13985,13985,PKK - PKK faction,2
13986,13986,Christians (Iraq) - Shia (Iraq),2
13987,13987,Ngas - Pai,2
13988,13988,Government of Iraq - Kurdish Freedom Party,1
13989,13989,Government of Iraq - SPKI,1
13990,13990,Government of Iraq - KMA,1
13991,13991,Government of Iraq - Movement of the Sons of the Armed Dulaym Tribes',1
13992,13992,Government of Iraq - INC,1
13993,13993,Government of Iraq - INSM,1
13994,13994,Government of Iraq - Islamic Amal organization of Iraq,1
13995,13995,Government of Iraq - INA,1
13996,13996,Government of Iraq - ICP,1
13997,13997,Government of Iraq - IAOSO,1
13998,13998,Government of Iraq - Islamic Unity Party of Iraq,1
13999,13999,Government of Iraq - Government of Saudi Arabia,1
14000,14000,Egyptians - Iraqis,2
14001,14001,KDP - KSP,2
14002,14002,Gbagyi - Hausa,2
14003,14003,KDP - Surchi tribe,2
14004,14004,CPIK - KDP,2
14005,14005,Islamic Movement forces - KDP,2
14006,14006,PCDK - PUK,2
14007,14007,Government of Afghanistan - Forces of Padshah Khan Zadran,1
14008,14008,Government of Indonesia - Jemaah Islamiya,1
14009,14009,Fulani - Jukun,2
14010,14010,Amumgne - Dani,2
14011,14011,Government of Somalia - Forces of Shaykh Ahmad Madobe,1
14012,14012,Supporters of PKB - Supporters of PPP,2
14013,14013,Damal - Dani,2
14014,14014,Kobagu - Sani,2
14015,14015,Horale - Saleman,2
14016,14016,Tribals/Villagers - CPI-Maoist,2
14017,14017,Government of Djibouti - Al-Shabaab,1
14018,14018,Harakat-i Inqilab-i Islami-yi Afghanistan  - Hizb-i Islami-yi Afghanistan,2
14019,14019,Hasanuddin - Civilians,3
14020,14020,JI - Noordin - Civilians,3
14021,14021,Al Hajer tribe - Al Odaiban tribe,2
14022,14022,"Harakat-i Islami-yi Afghanistan, Hizb-i Wahdat - Civilians",3
14023,14023,al-Qaida  - UIFSA,2
14024,14024,Al-Butahif tribe - Belhareth tribe,2
14025,14025,Forces of Jalalabad shura - The Oppressed,2
14026,14026,Forces of Agung Abdul Hamid - Civilians,3
14027,14027,Forces of Sayed Mansur Naderi - UIFSA,2
14028,14028,Al-Qanis tribe - Al-Zaidi tribe,2
14029,14029,CPI-Maoist - JKP,2
14030,14030,Government of Nigeria - BZF,1
14031,14031,One Million Boys - Civilians,3
14033,14033,Jaish al-Adl - Jaish Al-Nasr,2
14034,14034,Junbish-i Milli-yi Islami - Taleban,2
14035,14035,Government of Egypt - Al-Tawhid and Jihad group,1
14036,14036,Supporters of APC - Supporters of PDP,2
14037,14037,ANLA - Civilians,3
14038,14038,Government of Egypt - Muslim Brotherhood (Egypt),1
14039,14039,Ansar Bayt al-Maqdis - Civilians,3
14040,14040,Government of Egypt - Ansar al-Shariah Brigades,1
14041,14041,FDC - FDDH,2
14042,14042,Government of Egypt - Ajnad Misr,1
14043,14043,GNLA - UALA,2
14044,14044,Bani Hilal - Nubian Dabudiya,2
14045,14045,Government of India - ANLA,1
14046,14046,Government of India - UNELA,1
14047,14047,Government of India - ASAK,1
14048,14048,Israeli settlers - Palestinian insurgents,2
14049,14049,CURC - Civilians,3
14050,14050,"Fulani, Hausa - Jukun",2
14051,14051,AMEF - GNLA,2
14052,14052,AMEF - Civilians,3
14053,14053,al-Toubou  - Awlad Suleiman,2
14054,14054,Government of Libya - Martyrs of Qatrun Brigade,1
14055,14055,Government of Libya - Islamic State Army,1
14056,14056,Government of DR Congo (Zaire) - Nyatura,1
14057,14057,Government of DR Congo (Zaire) - UNAFEC,1
14058,14058,FDLR - FDLR-RUD,2
14059,878,Government of Libya - Forces of the House of Representatives,1
14060,14060,Government of Congo - Patriots-Resistance of Dongo or Enyele or Independent Movement of Liberation and Allies (MILIA),1
14061,14061,Benghazi Revolutionaries Shura Council - Forces of the House of Representatives,2
14062,14062,Government of Nicaragua - Recontras,1
14063,14063,Recontras - Civilians,3
14064,14064,"Government of Nicaragua - Recompas, Recontras",1
14065,14065,Mahaz-e Feda'ee-ye Tahreek-e Eslami Afghanistan - Civilians,3
14066,14066,Al-Rafallah Sahati - Forces of the House of Representatives,2
14067,14067,Government of Libya - Al-Rafallah Sahati,1
14068,14068,Los Urabeos - Civilians,3
14069,14069,Government of Nicaragua - FUAC,1
14070,14070,Government of Nicaragua - Recompas,1
14071,14071,Hizb-i Wahdat - Akbari faction - Jam'iyyat-i Islami-yi Afghanistan,2
14072,14072,Government of Colombia - Los Urabeos,1
14073,14073,Operations Cell of Libyan Revolutionaries - Zintan,2
14074,14074,Government of Libya - Zintan,1
14075,14075,Benghazi Revolutionaries Shura Council - Civilians,3
14076,14076,Government of Sudan - SLM/A (AW),1
